institution_name,year,country_code,ass_total,ass_trade,inc_trade,in_roa,rt_rwa,in_roe,in_trade,
Volksbank Breisgau-Süd eG,2011,DE,"899,546","350,664",0,"0,005963","0,57416519","0,071289",0,
Volksbank Breisgau-Süd eG,2012,DE,"922,51","420,555",0,"0,0063815","0,665439941","0,0713705",0,
Volksbank Breisgau-Süd eG,2013,DE,"948,451","419,268",0,"0,005606","0,6850116664","0,0592978",0,
Volksbank Breisgau-Süd eG,2014,DE,"981,8","431,323",0,"0,0056977","0,6721582807","0,0573103",0,
Volksbank Breisgau-Süd eG,2015,DE,"1028,26","436,467",0,"0,0049754","0,6379164803","0,0488569",0,
Bank 1 Saar eG,2010,DE,"3304,042","516,019","-0,056","0,0038743","0,542105397","0,0784894","-0,0005459",
Bank 1 Saar eG,2011,DE,"3454,704","436,1991","-0,073","0,0046319","0,5123014881","0,071763","-0,0007103",
Bank 1 Saar eG,2012,DE,"3589,169","431,7609","0,332","0,0043121","0,516129221","0,0665655","0,0032299",
Bank 1 Saar eG,2013,DE,"3496,046","464,1729","0,344","0,004417","0,5159008205","0,0638302","0,0033325",
Bank 1 Saar eG,2014,DE,"3174,784","499,464","0,433","0,0045883","0,5313237058","0,0579659","0,0044217",
Bank 1 Saar eG,2015,DE,"3058,314","548,902","0,306","0,0047049","0,5749213456","0,0551478","0,0032436",
Volksbank Mittelhessen eG,2010,DE,"5765,048","1562,837",,"0,0043313",,"0,0609624",,
Volksbank Mittelhessen eG,2011,DE,"5985,951","1628,19",,"0,0065801","0,690940838","0,082603",,
Volksbank Mittelhessen eG,2012,DE,"6378,21","1854,247",,"0,0070335","0,7093055889","0,087455",,
Volksbank Mittelhessen eG,2013,DE,"6508,554","2024,256",,"0,0059972","0,6912346429","0,067886",,
Volksbank Mittelhessen eG,2014,DE,"6662,198","2135,928",,"0,0066474","0,7129948705","0,0727263",,
Volksbank Mittelhessen eG,2015,DE,"6760,048","2081,236",,"0,0056828","0,6977440101","0,0579623",,
Mainzer Volksbank eG,2010,DE,"5153,535","330,0282",0,"0,003256","0,6353803748","0,0603654",0,
Mainzer Volksbank eG,2011,DE,"5297,192","370,6099",0,"0,0042071","0,5872954954","0,0698054",0,
Mainzer Volksbank eG,2012,DE,"5375,701","367,6533",0,"0,0050832","0,5808150416","0,0799127",0,
Mainzer Volksbank eG,2013,DE,"5308,547","376,972",0,"0,0044061","0,5950522808","0,0616857",0,
Mainzer Volksbank eG,2014,DE,"5546,796","372,26",0,"0,0048531","0,5743346249","0,0631571",0,
Mainzer Volksbank eG,2015,DE,"5676,736","520,2297",0,"0,0051003","0,5780573555","0,0626423",0,
Volksbank Stuttgart eG,2010,DE,"4647,932","1335,448",0,"0,0067408","0,5470727627","0,1055552",0,
Volksbank Stuttgart eG,2011,DE,"4735,835","1245,5",0,"0,010286","0,5576235236","0,153523",0,
Volksbank Stuttgart eG,2012,DE,"4959,599","1448,997",0,"0,0058678","0,5794924146","0,0702706",0,
Volksbank Stuttgart eG,2013,DE,"5009,596","1495,96",0,"0,0064141","0,6080606101","0,0734082",0,
Volksbank Stuttgart eG,2014,DE,"5130,416","1539,014",0,"0,0060096","0,6511744857","0,0667926",0,
Volksbank Stuttgart eG,2015,DE,"5414,435","1561,807",0,"0,0063124","0,62382557","0,0696422",0,
Bank für Kirche und Diakonie eG – KD-BANK,2010,DE,"4296,364","2377,353",0,"0,0035919","0,3596876335","0,0776676",0,
Bank für Kirche und Diakonie eG – KD-BANK,2011,DE,"4581,866","2334,606",0,"0,0043877","0,3496719459","0,1722162",0,
Bank für Kirche und Diakonie eG – KD-BANK,2012,DE,"4831,894","2573,799",0,"0,0043505","0,3785575594","0,2726318",0,
Bank für Kirche und Diakonie eG – KD-BANK,2013,DE,"4772,695","2747,705",0,"0,003898","0,3991430418","0,0646381",0,
Bank für Kirche und Diakonie eG – KD-BANK,2014,DE,"4822,793","2986,584",0,"0,0042565","0,4375759026","0,0661494",0,
Bank für Kirche und Diakonie eG – KD-BANK,2015,DE,"5108,365","3202,765",0,"0,0040845","0,43269598","0,0624489",0,
Bank für Sozialwirtschaft Aktiengesellschaft,2010,DE,"6037,507","2387,526",0,"0,0125863","0,5546390257","0,2760642",0,
Bank für Sozialwirtschaft Aktiengesellschaft,2011,DE,"6282,088","2368,96",0,"0,0121969","0,5842680013","0,2391314",0,
Bank für Sozialwirtschaft Aktiengesellschaft,2012,DE,"7314,692","2739,031",0,"0,0110778","0,5628660783","0,2022468",0,
Bank für Sozialwirtschaft Aktiengesellschaft,2013,DE,"8669,644","3239,037",0,"0,0104708","0,5163066673","0,2008416",0,
Bank für Sozialwirtschaft Aktiengesellschaft,2014,DE,"9314,845","3882,417","-0,004","0,0095155","0,4931751414","0,1768389","-0,0000257",
Bank für Sozialwirtschaft Aktiengesellschaft,2015,DE,"9360,522","3834,418",0,"0,0074629","0,5071911588","0,128319",0,
Sparda-Bank München eG,2010,DE,"5769,531","1842,188","2,965","0,0052895","0,3205459855","0,1512042","0,0276478",
Sparda-Bank München eG,2011,DE,"5852,445","1764,402",0,"0,0045631","0,3471583244","0,1247804",0,
Sparda-Bank München eG,2012,DE,"6045,636","1740,033",0,"0,0045365","0,3441201223","0,1152266",0,
Sparda-Bank München eG,2013,DE,"5940,721","1164,686",0,"0,0055535","0,3447645496","0,1217493",0,
Sparda-Bank München eG,2014,DE,"6212,565","1000,718",0,"0,0044846",,"0,092021",0,
Sparda-Bank München eG,2015,DE,"6674,146","814,4658",0,"0,0042185",,"0,0788037",0,
Sparda-Bank Berlin eG,2010,DE,"5348,25","3252,559",0,"0,001936",,"0,0680142",0,
Sparda-Bank Berlin eG,2011,DE,"5254,467","3107,151",0,"0,0004967",,"0,0140149",0,
Sparda-Bank Berlin eG,2012,DE,"5293,08","3224,711",0,"0,0012548",,"0,0316542",0,
Sparda-Bank Berlin eG,2013,DE,"5363,943","3313,681",0,"0,0007852",,"0,0169395",0,
Sparda-Bank Berlin eG,2014,DE,"5448,939","3425,794",0,"0,0009503",,"0,0194941",0,
Sparda-Bank Berlin eG,2015,DE,"5626,116","2887,429",0,"0,0010382",,"0,0186599",0,
Sparda-Bank Hessen eG,2010,DE,"5231,471","2604,191",0,"0,0046727","0,3591223195","0,1144804",0,
Sparda-Bank Hessen eG,2011,DE,"5055,038","2324,746",0,"0,0052383","0,3629844128","0,1171526",0,
Sparda-Bank Hessen eG,2012,DE,"5175,864","2376,509",0,"0,0049136","0,3758431443","0,1085705",0,
Sparda-Bank Hessen eG,2013,DE,5295,,0,,"0,3688409821",,,
Sparda-Bank Hessen eG,2014,DE,5611,,0,,"0,342665835",,,
Hannoversche Volksbank eG,2010,DE,"4081,639","1244,037","0,239","0,0059826","0,5844559012","0,0979986","0,0016923",
Hannoversche Volksbank eG,2011,DE,"4163,749","1257,826","0,149","0,0068129","0,5965777476","0,0867179","0,001051",
Hannoversche Volksbank eG,2012,DE,"4456,854","1295,952","0,108","0,0069289","0,5922816857","0,0898103","0,0007499",
Hannoversche Volksbank eG,2013,DE,"4518,711","1440,903","0,016","0,0053785","0,6164202579","0,0673323","0,0001146",
Hannoversche Volksbank eG,2014,DE,"4662,306","1652,029","0,002","0,0046955","0,624758006","0,0557974","0,0000141",
Hannoversche Volksbank eG,2015,DE,"4784,912","1489,67","0,027","0,005371","0,6927508803","0,0609687","0,0001835",
Sparda-Bank Hannover eG,2010,DE,"4219,957","759,1519",0,"0,0035925","0,4016066988","0,0888332",0,
Sparda-Bank Hannover eG,2011,DE,"4416,756","693,7708",0,"0,0033717","0,4025098964","0,0559789",0,
Sparda-Bank Hannover eG,2012,DE,"4258,946","605,7299",0,"0,004063","0,4365047127","0,0601424",0,
Sparda-Bank Hannover eG,2013,DE,"4321,404","611,424",0,"0,004337","0,4452661681","0,0611008",0,
Sparda-Bank Hannover eG,2014,DE,"4465,047","670,9579",0,"0,0047377","0,4542953299","0,0650948",0,
Sparda-Bank Hannover eG,2015,DE,"4639,88","617,0639",0,"0,0039747","0,4288231592","0,0540301",0,
DKM Darlehnskasse Münster eG,2010,DE,"4019,817","2252,349",0,"0,0112391","0,3626481006","0,2382343",0,
DKM Darlehnskasse Münster eG,2011,DE,"4047,296","2267,221",0,"0,0069328","0,3727426904","0,135499",0,
DKM Darlehnskasse Münster eG,2012,DE,"4145,181","2669,434",0,"0,0074906","0,4153739004","0,1388175",0,
DKM Darlehnskasse Münster eG,2013,DE,"4267,317","2701,438",0,"0,0067237","0,4286299799","0,112568",0,
DKM Darlehnskasse Münster eG,2014,DE,"4296,635","2484,347",0,"0,0088523","0,3852812724","0,1317279",0,
DKM Darlehnskasse Münster eG,2015,DE,"4380,642","2774,804",0,"0,0065563","0,4479701834","0,0933613",0,
Volksbank Paderborn-Höxter-Detmold eG,2010,DE,"3736,847","849,7028","0,164","0,0042643","0,6466515755","0,0554649","0,0013398",
Volksbank Paderborn-Höxter-Detmold eG,2011,DE,"3927,269","901,5161","-0,479","0,004921","0,6691260517","0,0649197","-0,0039965",
Volksbank Paderborn-Höxter-Detmold eG,2012,DE,"4059,382","966,7372","0,239","0,0077837","0,6983668943","0,0911627","0,0019813",
Volksbank Paderborn-Höxter-Detmold eG,2013,DE,"4239,13","939,1528","0,116","0,0059566","0,7107177652","0,0678876","0,0009204",
Volksbank Paderborn-Höxter-Detmold eG,2014,DE,"4595,965","1006,358","0,271","0,005121","0,7512459299","0,0595101","0,0020076",
Volksbank Paderborn-Höxter-Detmold eG,2015,DE,"4931,264","1083,737","0,084","0,0045157","0,7699719585","0,0530569","0,0006101",
BBBank eG,2010,DE,"7200,545","3782,708","0,226","0,0026631",,"0,0253109","0,0011661",
BBBank eG,2011,DE,"7428,487","3599,211","0,543","0,0044662",,"0,0429507","0,0025671",
BBBank eG,2012,DE,"7597,202","3386,635","-0,421","0,0038456","0,436400796","0,0370715","-0,0019206",
BBBank eG,2013,DE,"7875,093","3232,785","0,187","0,0042019","0,4742658912","0,0411402","0,0008586",
BBBank eG,2014,DE,"8349,132","3207,625","0,013","0,0039439","0,5038383631","0,040153","0,000059",
BBBank eG,2015,DE,"9068,12","3026,95",0,"0,0034966",,"0,0379368",0,
LIGA Bank eG,2010,DE,"4370,25","2568,054","4,735","0,0036458",,"0,1001301","0,0564517",
LIGA Bank eG,2011,DE,"4476,005","2720,396","4,941","0,0038119",,"0,0963557","0,0571968",
LIGA Bank eG,2012,DE,"4621,143","2850,203","6,472","0,0046822","0,4146052178","0,1011926","0,0752331",
LIGA Bank eG,2013,DE,"4495,08","2609,511","5,422","0,0029699","0,4397530189","0,055575","0,0603934",
LIGA Bank eG,2014,DE,"4718,591","2854,498","4,562","0,0038651","0,4184967504","0,0683722","0,0505989",
Dortmunder Volksbank eingetragene Genossenschaft,2010,DE,"4061,999","1161,744",0,"0,005952","0,4797453175","0,0941501",0,
Dortmunder Volksbank eingetragene Genossenschaft,2011,DE,"4318,328","1122,604",0,"0,0052548","0,4636111476","0,0840553",0,
Dortmunder Volksbank eingetragene Genossenschaft,2012,DE,"4576,218","1305,93",0,"0,004531","0,4648080577","0,0730612",0,
Dortmunder Volksbank eingetragene Genossenschaft,2013,DE,"5813,159","1371,264",0,"0,0046778","0,50024866","0,0679799",0,
Dortmunder Volksbank eingetragene Genossenschaft,2014,DE,"6189,646","1499,087",0,"0,0043813","0,4902199577","0,0633901",0,
Dortmunder Volksbank eingetragene Genossenschaft,2015,DE,"6321,011","1378,608",0,"0,0045403","0,4940315718","0,0629922",0,
BANK IM BISTUM ESSEN eG,2010,DE,"4117,654","1520,749",0,"0,0037633","0,3512808507","0,1221851",0,
BANK IM BISTUM ESSEN eG,2011,DE,"4219,179","1908,941",0,"0,0019582","0,4045490841","0,0577875",0,
BANK IM BISTUM ESSEN eG,2012,DE,"4289,59","1734,698",0,"0,0023086","0,4516748687","0,0583432",0,
BANK IM BISTUM ESSEN eG,2013,DE,"4408,223","1658,566",0,"0,003868","0,4820536529","0,0800024",0,
BANK IM BISTUM ESSEN eG,2014,DE,"4554,746","1485,768",0,"0,0039497","0,4942104346","0,0697503",0,
BANK IM BISTUM ESSEN eG,2015,DE,"4630,643","1352,025",0,"0,0052496","0,5225025985","0,0815046",0,
VR Bank Rhein-Neckar eG,2010,DE,"3233,506","1438,502","0,151","0,0070815",,"0,1200929","0,001526",
VR Bank Rhein-Neckar eG,2011,DE,"3334,627","1425,082","0,189","0,0067387",,"0,1087473","0,0019099",
VR Bank Rhein-Neckar eG,2012,DE,"3411,955","1516,882","0,013","0,0068087",,"0,0996372","0,000122",
VR Bank Rhein-Neckar eG,2013,DE,"3468,555","1598,71","0,027","0,0074198",,"0,1030186","0,000266",
VR Bank Rhein-Neckar eG,2014,DE,"3682,284","1743,827","0,024","0,0060498",,"0,083198","0,0002312",
VR Bank Rhein-Neckar eG,2015,DE,"3880,425","1820,089","-0,193","0,0051757",,"0,071256","-0,0018545",
PSD Bank Rhein-Ruhr eG,2010,DE,"3120,315","488,362",0,"0,0040775",,"0,0759093",0,
PSD Bank Rhein-Ruhr eG,2011,DE,"3186,07","465,4641",0,"0,0047278","0,4944492745","0,0865287",0,
PSD Bank Rhein-Ruhr eG,2012,DE,"3263,047","463,0392",0,"0,0042476","0,4995600738","0,0757145",0,
PSD Bank Rhein-Ruhr eG,2013,DE,"3321,491","397,7499",0,"0,0042345","0,5142458613","0,0663068",0,
PSD Bank Rhein-Ruhr eG,2014,DE,"3398,414","368,835",0,"0,0037968","0,5110960583","0,0579754",0,
PSD Bank Rhein-Ruhr eG,2015,DE,"3516,474","351,6302",0,"0,0037316",,"0,0558088",0,
Münchner Bank eG,2010,DE,"2831,205","776,493",0,"0,0042604",,"0,1023201",0,
Münchner Bank eG,2011,DE,"2904,711","687,2299",0,"0,0046139",,"0,0994693",0,
Münchner Bank eG,2012,DE,"3282,213","789,8768",0,"0,0060697",,"0,1220883",0,
Münchner Bank eG,2013,DE,"3342,23","761,432",0,"0,0050173","0,693223686","0,077551",0,
Münchner Bank eG,2014,DE,"3322,111","821,488",0,"0,0080039","0,6538017544","0,1123164",0,
Münchner Bank eG,2015,DE,"3090,509","704,7369",0,"0,0030775",,"0,0384415",0,
Volksbank Kraichgau Wiesloch-Sinsheim eG,2010,DE,"2768,648","681,568","0,069","0,0043603",,"0,0735376","0,000814",
Volksbank Kraichgau Wiesloch-Sinsheim eG,2011,DE,"2852,637","709,1719",0,"0,0044927","0,4733252075","0,0730302",0,
Volksbank Kraichgau Wiesloch-Sinsheim eG,2012,DE,"3054,573","855,084",0,"0,0032106","0,4918897011","0,050683",0,
Volksbank Kraichgau Wiesloch-Sinsheim eG,2013,DE,"3155,793","1002,439",0,"0,0041882","0,4850286441","0,0633845",0,
Volksbank Kraichgau Wiesloch-Sinsheim eG,2014,DE,"3242,68","1249,241","-0,029","0,0041009","0,5234781107","0,0584099","-0,0003431",
Volksbank Kraichgau Wiesloch-Sinsheim eG,2015,DE,"3594,678","1104,138","-0,004","0,0039478","0,4834942101","0,0575962","-0,0000466",
Volksbank Freiburg eG,2010,DE,"2390,662","884,2791",0,"0,005368","0,5381442462","0,0907092",0,
Volksbank Freiburg eG,2011,DE,"2554,42","888,563",0,"0,0053398","0,497537993","0,0905518",0,
Volksbank Freiburg eG,2012,DE,"2444,657","868,085",0,"0,0052997","0,5474747582","0,0760735",0,
Volksbank Freiburg eG,2013,DE,"2650,041","980,4921",0,"0,0045731","0,5437323423","0,0647967",0,
Volksbank Freiburg eG,2014,DE,"2823,641","1091,33",0,"0,0050021","0,5783401643","0,0693509",0,
Volksbank Freiburg eG,2015,DE,"3007,148","1095,598",0,"0,0051381","0,5864633201","0,0688645",0,
Volksbank Oberberg eG,2010,DE,"2334,617","359,066",0,"0,005786","0,5709930151","0,1182703",0,
Volksbank Oberberg eG,2011,DE,"2460,273","379,2439",0,"0,0061668","0,5681739384","0,1178508",0,
Volksbank Oberberg eG,2012,DE,"2527,514","448,9419",0,"0,0057013","0,5961094578","0,1017289",0,
Volksbank Oberberg eG,2013,DE,"2640,214","454,0621",0,"0,005945","0,5961922026","0,0861272",0,
Volksbank Oberberg eG,2014,DE,"2744,878","445,766",0,"0,0066058","0,5773491572","0,0936101",0,
Volksbank Oberberg eG,2015,DE,"2880,628","480,6478",0,"0,0059254","0,5530217716","0,0810128",0,
PSD Bank Nürnberg eG,2010,DE,"2331,815","890,7949",0,"0,0049408",,"0,1200242",0,
PSD Bank Nürnberg eG,2011,DE,"2430,806","725,4169","-4,857","0,0028085","0,4699984285","0,066173","-0,1195657",
PSD Bank Nürnberg eG,2012,DE,"2533,924","893,8351","-0,149","0,0049784","0,4971984164","0,1093069","-0,0033194",
PSD Bank Nürnberg eG,2013,DE,"2705,801","884,9711","0,358","0,0053042","0,4991867473","0,0728731","0,0073084",
PSD Bank Nürnberg eG,2014,DE,"2795,124","766,03","-0,444","0,0057711","0,5091885011","0,0769774","-0,0095698",
PSD Bank Nürnberg eG,2015,DE,"2890,595","682,076","-2,373","0,0021822",,"0,0288092","-0,0664315",
Sparda-Bank Münster eG,2010,DE,"2305,113","590,636",0,"0,0031851",,"0,109587",0,
Sparda-Bank Münster eG,2011,DE,"2156,563","436,3619",0,"0,0029009","0,4035996166","0,088798",0,
Sparda-Bank Münster eG,2012,DE,"2090,577","386,8149",0,"0,0035392","0,4094266798","0,0997183",0,
Volksbank Raiffeisenbank Rosenheim-Chiemsee eG,2010,DE,"2237,799","620,7881","-1,066","0,0101336",,"0,1041778","-0,0121207",
Volksbank Raiffeisenbank Rosenheim-Chiemsee eG,2011,DE,"2382,776","674,0599","-0,074","0,0108113",,"0,1064561","-0,0008297",
Volksbank Raiffeisenbank Rosenheim-Chiemsee eG,2012,DE,"3751,39","990,1469","0,051","0,0087986","0,4000717068","0,0865546","0,0003825",
Volksbank Raiffeisenbank Rosenheim-Chiemsee eG,2013,DE,"3924,254","1116,667","0,005","0,0086633","0,6193694394","0,081677","0,0000387",
Volksbank Raiffeisenbank Rosenheim-Chiemsee eG,2014,DE,"3987,487","1034,817","-0,282","0,0086287","0,6142214382","0,0757683","-0,0021556",
Volksbank Raiffeisenbank Rosenheim-Chiemsee eG,2015,DE,"4121,96","1057,512","0,107","0,0085091","0,5981717435","0,0714172","0,0007715",
VR Bank Main-Kinzig-Büdingen eG,2010,DE,"2204,614","572,071","0,094","0,0043282","0,549135132","0,0561962","0,0012106",
VR Bank Main-Kinzig-Büdingen eG,2011,DE,"2251,987","636,395","-0,164","0,0052789","0,5459307714","0,0638934","-0,0021129",
VR Bank Main-Kinzig-Büdingen eG,2012,DE,"2301,857","611,2029","0,043","0,0054178","0,573602096","0,0574957","0,0005425",
VR Bank Main-Kinzig-Büdingen eG,2013,DE,"2321,254","542,4169","0,103","0,0056401","0,5983726899","0,0565705","0,001331",
VR Bank Main-Kinzig-Büdingen eG,2014,DE,"2451,614","544,2971",0,"0,005414","0,5894443416","0,054102",0,
VR Bank Main-Kinzig-Büdingen eG,2015,DE,"2523,5","582,8181",0,"0,0056041","0,5689546265","0,0546011",0,
Volksbank Karlsruhe eG,2010,DE,"2060,243","527,2979",0,"0,0053712","0,5286837524","0,0733893",0,
Volksbank Karlsruhe eG,2011,DE,"2165,54","500,437",0,"0,0055524","0,5001930234","0,0750328",0,
Volksbank Karlsruhe eG,2012,DE,"2252,475","684,3821",0,"0,0062882","0,4991842307","0,084296",0,
Volksbank Karlsruhe eG,2013,DE,"2215,895","678,7031",0,"0,0043508","0,5594691987","0,0546526",0,
Volksbank Karlsruhe eG,2014,DE,"2369,017","688,6701",0,"0,0048168","0,5730857989","0,0609145",0,
Volksbank Karlsruhe eG,2015,DE,"2511,353","651,832",0,"0,0045473","0,5473941736","0,0578972",0,
Volksbank Bielefeld-Gütersloh eG,2010,DE,"1981,585","688,5919","-0,737","0,0058191","0,5700805164","0,0665605","-0,0114388",
Volksbank Bielefeld-Gütersloh eG,2011,DE,"2052,513","669,7019","-0,039","0,0063688","0,6230776614","0,0719863","-0,0005568",
Volksbank Bielefeld-Gütersloh eG,2012,DE,"2078,856","681,968","-0,106","0,0065363","0,6775543857","0,0711265","-0,001515",
Volksbank Bielefeld-Gütersloh eG,2013,DE,"3382,995","995,3541",0,"0,0063018",,"0,0690975",0,
Volksbank Bielefeld-Gütersloh eG,2014,DE,"3494,411","1146,495",0,"0,0048589","0,6463249457","0,052074",0,
Volksbank Bielefeld-Gütersloh eG,2015,DE,"3700,848","1164,076",0,"0,0050783","0,6704547174","0,0502901",0,
Volksbank eG Braunschweig Wolfsburg,2012,DE,"2164,212","382,6489",0,"0,0065294",,"0,0570689",0,
Volksbank eG Braunschweig Wolfsburg,2013,DE,"2277,322","329,4521",0,"0,007158",,"0,062564",0,
Volksbank eG Braunschweig Wolfsburg,2014,DE,"2430,251","373,615",0,"0,0066894",,"0,059859",0,
Volksbank Bonn Rhein-Sieg eG,2010,DE,"2117,756","1102,995","0,602","0,0044009","0,4417095265","0,0644194","0,009432",
Volksbank Bonn Rhein-Sieg eG,2011,DE,"2048,617","880,1609","0,521","0,0075168","0,4353361316","0,103531","0,0078948",
Volksbank Bonn Rhein-Sieg eG,2012,DE,"2034,658","753,216","0,45","0,0012243","0,4681376428","0,0152333","0,0073733",
Volksbank Bonn Rhein-Sieg eG,2013,DE,"2019,356","808,158","0,342","0,0027271","0,4797321522","0,0328449","0,0052139",
Volksbank Bonn Rhein-Sieg eG,2014,DE,"2227,904","833,127","0,254","0,0028197","0,4870048261","0,0362832","0,0042566",
Volksbank Bonn Rhein-Sieg eG,2015,DE,"2352,241","824,02","0,1","0,0029257","0,4997787217","0,03788","0,0016035",
Volksbank Ludwigsburg eG,2010,DE,"1959,959","423,72",,"0,0038475","0,37787168","0,0787309",,
Volksbank Ludwigsburg eG,2011,DE,"2025,344","392,801",,"0,0034251","0,3646664468","0,0650104",,
Volksbank Ludwigsburg eG,2012,DE,"2025,38","401,289",,"0,0039662","0,37717021","0,0697485",,
Volksbank Ludwigsburg eG,2013,DE,"1890,996","354,553",,"0,0046034","0,3980907416","0,0710253",,
Volksbank Ludwigsburg eG,2014,DE,"1751,295","326,5401",,"0,0048067","0,4582254846","0,0651709",,
Volksbank Ludwigsburg eG,2015,DE,"1708,874","368,792",,"0,0048313","0,4808400151","0,0629321",,
Kasseler Bank eG Volksbank Raiffeisenbank,2010,DE,"1807,77","561,974","-0,302","0,0043579","0,5923668387","0,0644291","-0,0052341",
Kasseler Bank eG Volksbank Raiffeisenbank,2011,DE,"1877,665","589,878","-0,065","0,0035512","0,5735314872","0,0406496","-0,0011157",
Kasseler Bank eG Volksbank Raiffeisenbank,2012,DE,"1855,722","541,544","0,029","0,0046408","0,6287110893","0,0513475","0,0004818",
Kasseler Bank eG Volksbank Raiffeisenbank,2013,DE,"1857,296","569,608","-0,09","0,0040893","0,672207338","0,0444935","-0,0014687",
